DCuWGUQBdWiIXEkR	('Rhat7DDYZUqxqozJ', 0.5884070855566079)	('jGIHp0MVsFnKuOr1', 0.581535963369925)	('MzFlDNw7zSvhZ7pM', 0.5761063460080268)	('nJ1ayYd5TCyBjifw', 0.5652391575056471)	('5i9Rj9XyqhEfSegl', 0.5633272088517309)	('0hi5FGoizAXxin1K', 0.559360294150922)	('8eCvig8UachodwS4', 0.5591867973621696)	('guEE7A3XUyFEyJVt', 0.5590842839862921)	('Wi5VoAGKfSo81Gio', 0.5586548305140983)	('3ThxO5Q3A29V2vnd', 0.5511715568899785)
DFfuAKwP9KRiQgFQ	('3nPn3n2vAGS8bhzp', 0.4343773698591094)	('dw8MlwMx4SR5yQ2i', 0.4292182844546896)	('JdtXJ4aJLn7Y9uhF', 0.42698061167088697)	('Lyw8lI9YQZEfsZXX', 0.4220172253173526)	('kObtPNCEmcSyfTt6', 0.4158921232401875)	('4tE73sPTNQvO0BkP', 0.41411457902399446)	('RK4xxzzuWIpgn88M', 0.4113386351276833)	('rTTx4mjBL4W2oDPf', 0.4071621937212675)	('0novBfJngoToX8QJ', 0.407150109098311)	('LsyLoWoaqR5iVQJ9', 0.4042484235199984)
DFkNluhVgEZ1fgTi	('S3NdaHmajGD5XcMf', 0.5865435852700117)	('ytZSmDRwaE9cQekP', 0.5534265355112806)	('MUVVvDQsGV3hkwuK', 0.5188630361604143)	('sT08WjTOOJaCho67', 0.4793085768724323)	('2cF7HdTqbIb5bw4S', 0.4710878223582851)	('3Jam9MYrPW5WZMGY', 0.467472751708434)	('Ux3rD6Ys6oLdtmYO', 0.4502224065990194)	('nioYkS2ur04s4icz', 0.44573086463583794)	('8tzWsVovn4FC82rs', 0.43678063281207136)	('V8Pmx8znwQ0NQZg2', 0.41856239079310104)
DGbdYicW66NLxQSn	('7XgULZHph67TLZgR', 0.48716673638739666)	('CPu26wWWjwb7Mi4w', 0.4753661309291611)	('h5MXjql7SV7TxNVl', 0.4747998689560786)	('0Vbfs25K0D6Yuq5T', 0.4668192198897166)	('DhFPMdj5RJq0H3BY', 0.4657828845411472)	('8GRxTPVdJcJi5TCw', 0.46289476193229656)	('yEowRoF6JZGMbVIT', 0.45863950143140025)	('Q60VkxosB7oQ8YNH', 0.45824963367334676)	('a0sdwxIrOejCr2LA', 0.4582332247691883)	('g1wuXYFaypUM2JQu', 0.4519704270255059)
DHpkNiAW8X4DuKQR	('TZFCdtzeV7yRsyBB', 0.44852394716932187)	('0F5ITSxH0rBegwve', 0.4416132604536789)	('WawGnPjLVgiOy0kv', 0.43822020727291616)	('BXwILIhQvDBMr0Bn', 0.43411917650885695)	('c0HIZf6er9LlYKQY', 0.4331741769589192)	('mTHU4LSWbDZFyHBR', 0.4329853400745413)	('Wo7ttQito032fSkb', 0.4327120638239819)	('IrS0oGml5voPOJmI', 0.42985338035319315)	('16jxfd07xBklQSCr', 0.42948482474260424)	('UpUgWZhPp9JKw1RC', 0.4259211281037527)
DI7aC6Bvhf9z8LmV	('rqwTHLni7ulf6SqR', 0.5430862256695472)	('Lwod8hlqEglIT2G5', 0.5219636356976958)	('6y7BnaDJFrxa7nP9', 0.5163304195994688)	('oahj33USrwBNIf7V', 0.5095282868888842)	('YlPjPW1RVvfx7E5j', 0.5049919995463358)	('kMnS9SSJA3WP6sIb', 0.5037713180741289)	('dDyJBl7FGVK0IaSE', 0.5018266487048669)	('FzSZcJLdhYzlUQDy', 0.4962291474197253)	('tTTB02zXLvB6B8Yn', 0.4936483174222805)	('7rsf2fQnYdSADzO1', 0.491524017392495)
DIsTmIHqCtvtaj61	('uVz7uls8NduSQdDg', 0.5144320448402484)	('8dcG2m2GyFqIgDtF', 0.5084171857323334)	('Hd9RYsn5T3tcG5W2', 0.49433564783997563)	('GuH9cRalvkhXvmaZ', 0.4360277528191956)	('N9T8x7U9sm3O7MVS', 0.4343027051541297)	('i2TKUAC4U1cFtSUa', 0.431278592311471)	('fjsQ3dViuKbmTRrd', 0.4309032410849258)	('qHpilVpRumptQjJi', 0.430042891323097)	('TE6LDtcL8WPOk866', 0.42978303954105795)	('MDoKZebhoJX54OkZ', 0.4268922624619111)
DJ2XBNrtldRwdoiH	('OBhjJ8FgJYVCu3kC', 0.4750913074160486)	('yM0XX34xe4D6mcJB', 0.47170793065886024)	('Nj4NhKfCGqGSH0Nl', 0.4679672077004524)	('qSpgB2N9PXAAu4nS', 0.4622908657349863)	('QvoHpDeaRyzVJdh1', 0.4620686382204755)	('KEoLoK6JfFaTfeFw', 0.45999372124529897)	('p4TP9oBnIoAIiFtw', 0.45049311552123134)	('clRRL05YXjFbiR0o', 0.44931351408571074)	('vUAjiPJlnzhIU9TI', 0.44615227992127654)	('C3aPWP9mSNzUDfU8', 0.4441941040187829)
DJooVjvlTdY4Y3WB	('8xunDLSxrB1u5agF', 0.45724972172642603)	('u5D8UeVgOEfmQBd4', 0.43308778633437467)	('r6kKHyzeIRwPbbRx', 0.4324899063198537)	('w8DUu6DPPkoeUAdv', 0.43063014461676485)	('2ar1NoamebhRidi2', 0.4301691068464126)	('s5VkZVhFxqFZrlDj', 0.4246005156018679)	('Zvcu0WYWVNxuUqZZ', 0.4243206366105641)	('TytooNyEehYhy64v', 0.4233071506510389)	('JyrH5vad1UBThKPd', 0.4196070706156809)	('cHTSbjh3LW3dGT0m', 0.41913928919688104)
DKTyV5SDT4YnKHaE	('mlJRztJVur0XpE2f', 0.5548318656614789)	('T7oGipaPKLyXBLsD', 0.5456585166316662)	('BBpiLtwL1yMB5YAi', 0.5453127697147162)	('pd7jrAvhuhjVYnAR', 0.5439989190439185)	('3zunVGLsZK0jdx8C', 0.5415001962755599)	('rTTx4mjBL4W2oDPf', 0.5396174574296806)	('SzBZuEDukwCG1Oxu', 0.5378477196144847)	('Fu8UwyrZ1iw2EmPZ', 0.5374449962265686)	('AVaZ1hloqQn8N6J7', 0.5333468909103933)	('yukcozI2a7igd7CU', 0.5327609277207396)
DKoaxlwQEKc4lELm	('W86mIKLYRcdpDQB7', 0.6667301217861309)	('SxIk5lAKcpxvAhfO', 0.6300713680950091)	('M4IrvSFYcTDYOZpu', 0.6194031763213427)	('3rmHRodVfhHkzFYy', 0.6129846988494283)	('LivaZ25x4zX2XEu7', 0.6104849353435394)	('tvw3z0yYIP1pX7wQ', 0.6003135210378606)	('QCXRQ9ClIIsHnqQH', 0.588291797163481)	('seCqXRP7JrOkxiHz', 0.5865285332937594)	('IpJ1aktgYIvbyqQf', 0.5764988112136272)	('3VAsukfXNv9u3OwS', 0.5645192478197345)
DKxQNHrmTPllOC5b	('dy1L3Wkwrmt4Fnkw', 0.5797305057588934)	('WwvmJNsrzdFVjAfL', 0.5726970611011516)	('LalGH4emAyu0T5I0', 0.5698233586922212)	('0vTCI3MyJ8ySMrWj', 0.56969757918916)	('a0sdwxIrOejCr2LA', 0.5466235481340941)	('wIdFwKaBaNtDmpk3', 0.5459651853059405)	('6wuMDtSbhevNau8a', 0.5445322183941608)	('QvoHpDeaRyzVJdh1', 0.5440258133192444)	('vAPLyEQOddP67ZSQ', 0.5439929362559771)	('n3J10IFEGSmdS2la', 0.541444190667017)
DLYjOQS8MLRH3lJ1	('IWOU9aDMsNBfngem', 0.4347594801924555)	('5lp2YgwSwZWdmblg', 0.3382445407302679)	('0ou8VbSYp9yIzeQh', 0.33185369122358915)	('SxKXZyDP96qh9iSr', 0.32799837667906767)	('ZfaLwOqkxDjobnL3', 0.3181716344829358)	('Xfq4FrvagN2XWrwq', 0.31711870161058087)	('FrBxNiIOJ3t1XHBM', 0.31528492413490694)	('2UbyfJ2ads4YvskN', 0.3145116367158047)	('eZK0NP90z9y7FyrU', 0.30322069573582344)	('xbPROldsip73RSkA', 0.30241652299936445)
DLdTh0wwLJ0xOCa7	('2rbwvI5RH2avdDbf', 0.42441271198165026)	('MmuqV3Gg8xJYLkGF', 0.40735669343042574)	('srjYkYyODYIjZzYQ', 0.38780734107004955)	('7BnOIhASTIIYd3SI', 0.38357283228898464)	('CVFSeqBO8j7dytqQ', 0.3734165936174689)	('AVpJkUAko5OybSog', 0.3669422837613825)	('8DKRArbUQzQO3JyI', 0.36658895297437527)	('urZ936Ggbtk727BR', 0.36358175807151144)	('tzdHVVgyoHxucIZU', 0.36283525063324035)	('WyOCr2d4hAJsdgBQ', 0.3609010238461586)
DLxu4Y8ISmd6NI9c	('VwApT9MehZ2gx1a8', 0.5030492354034847)	('iiUveYG1BM5KROVd', 0.49212195022864647)	('9I0hsAxnkMIJmhV4', 0.48192830081950283)	('0KtUZOqkXcs5Q4Cn', 0.4750159551586472)	('BRiCpmqhEUonpU82', 0.4747628814344691)	('xztHDlSqyTrGXakZ', 0.4740601723913811)	('MLD39ZeAyX69FYvI', 0.46864960966974634)	('PdNevARe2vLJPWta', 0.46589281499491436)	('kyhuipEl2CeQHAYu', 0.4570843803751643)	('NucjQEFY1a7K4xNx', 0.4497202108795848)
DMSPSXCv8UN5942f	('WOfcbPlR3Cc0kg5U', 0.5426518003938878)	('WP4RkO51CCZnKBlQ', 0.5063507430236828)	('aYfhVF6MlwbLPm0i', 0.49867729365807506)	('xsk4Eo8jSHj0SRvu', 0.49629345636272343)	('hAkFH1cGy1fLhCUr', 0.48532226926437594)	('KO5bV2cN61zILYqO', 0.4818698815116611)	('dS8OlnXdTl7atrar', 0.4777425548890018)	('w1DNGoZLFFnLQO7L', 0.4716012604937789)	('MBeRy8SFL6wOGR4i', 0.46809274415282515)	('gH2sydFqsTPR3rjl', 0.4586469684890748)
DNARs8zFlQJeVRY7	('1IBHNIcbKXId8a0X', 0.5021997521193109)	('tjfPeXTj92fY1qz8', 0.49352040027359884)	('Qux9RbzLLlzVgpdH', 0.45619973495704413)	('oFADSPVMYyDBnOAt', 0.4516250807173883)	('CmGVZf1GrtBMo84C', 0.43726128107305245)	('xhQijlPya1Nzo6Pp', 0.43716230914368365)	('4nrsUbWopJfFRC87', 0.4129359076615063)	('JyDL1Y8dhc6hIKnA', 0.4122409338707216)	('2cF7HdTqbIb5bw4S', 0.4105623343861156)	('OOCHZysC0BbrMxuG', 0.39874870457166184)
DNjUvcL366eWefpl	('sDW48b1hchCUlMc9', 0.5719806491026823)	('LGuvev6ad629cOrI', 0.5602039492299165)	('W4RT2oKAwrm3ggpU', 0.5443153405420107)	('i12M9m49sUH6RUtF', 0.5173758668807458)	('LLOiYZjVLnwyD2Qz', 0.514565627148407)	('FIIoSixBjzGK2upP', 0.4897498524191772)	('o1flh98IVNq011Um', 0.48365919875873203)	('ZrsdL1dzzsBPVZKO', 0.4790644102051919)	('h7GYSSTpeERvK9aS', 0.47846518998763893)	('8kmKFOfenCvqvoP6', 0.47679893909263277)
DNyrRkt2dB3Hvdep	('euwQahlpXp9WTF7u', 0.6796824425462414)	('SM7f1GFFB4NKAAoK', 0.6737506085982705)	('FFtQyoUyiRXOMzSY', 0.6644941565458097)	('rjKvo8FxR7FRvK49', 0.662162405087868)	('9rhl2G04SHdMZLq8', 0.6550389512274417)	('XJG1Pzzo1IVpWG7k', 0.6515874302528754)	('xcWYLAbgy0udCFmC', 0.6480216168371694)	('1TBoK8eQ9EG9TULK', 0.6461381918062595)	('kObtPNCEmcSyfTt6', 0.6417635448644176)	('bMTjmxX2psrPeSyv', 0.6414532736282782)
DOeJTu8YNGG86YAD	('HPhvvFWThgnDS9Ow', 0.5105408000028681)	('C9bhTmBGJubNVUhW', 0.47303237633145684)	('przY84ThvBjvHe7s', 0.46332881590502706)	('C7cP4Tb3y713OCkZ', 0.45877725451414725)	('HZKtP8XUnklektpC', 0.4500274808743004)	('x1k1grlFBvmkYw3E', 0.4485506806012077)	('NoZw9vCsofY23L62', 0.44793618772191945)	('KxVk0UdKxRQRyZ1V', 0.44303174705910714)	('owgNTOp52BmoLWAr', 0.44148545845759823)	('FIIoSixBjzGK2upP', 0.4368946566458913)
DP2ePK8qWt1O0h2N	('8oVWUPXM0Xm3qQlr', 0.4827186871930087)	('YnCZAEuMzX6tugzs', 0.4737135310003398)	('AVaZ1hloqQn8N6J7', 0.4642352827022518)	('C9bhTmBGJubNVUhW', 0.4498123379450047)	('OesT7bMTscz2ZkRw', 0.4421749564494973)	('C4eLKdGrLK7y9qaF', 0.43739148066769945)	('B1lyywM06zQO9aC3', 0.4249120411112113)	('x1k1grlFBvmkYw3E', 0.4236627067628571)	('MTNrLM78GLXftVhn', 0.4178610966716048)	('VLI1rXN8FFfHDBkJ', 0.4177089140919415)
DPFXWKlGJMSq9gfe	('QyefqtHAJ3HU9vBZ', 0.45293979019988134)	('M4NRqxtVGNbNLBab', 0.4200210580422885)	('54aJymX23XS3azJ3', 0.4194896461361879)	('cpHDfb7hQOVY3Ufs', 0.4091871745188023)	('hGKFUbZw45ZvzQjX', 0.40632199076699144)	('8sIDB4EkDjxYK7Su', 0.38725226049012557)	('N9ebcI1G7XIOGpoI', 0.3816906390942958)	('UsupPzh2cemkwQxf', 0.38079899229965636)	('58AKiHlTgWevYjgu', 0.37714075798800994)	('D1p6ITKuwRAs1DDS', 0.376846965850311)
DPLyxVW6ak1A7jw4	('MwCQ1xELqNXCzouH', 0.37673287899012603)	('VjkSGlRFZFP9e34b', 0.3630189963133499)	('wsc4e5KtxTuWSZQg', 0.344254551035351)	('sFNZfc0JOjhFJXAJ', 0.3421680101312116)	('jqJ6fX2IHOadB1hR', 0.3415153349133985)	('SM7f1GFFB4NKAAoK', 0.3268917280204618)	('LZI7G5GNQShBvuXT', 0.32382043195274984)	('7Hr7U4NdQ29P8wa8', 0.32290804528659645)	('CmGVZf1GrtBMo84C', 0.32284170046341853)	('9upCuc7pIWwpxxPU', 0.32193399776726933)
DPof7vq7OM1UpaM5	('uBsNLypOvAi09xif', 0.49753627147798635)	('BcldrW60gYDCx9Jz', 0.4954460636946634)	('AyfgPuTGezQu8Jo5', 0.4898477944414383)	('Wpm1j7ia9Tnt0qNI', 0.48509441161336087)	('EC3jg1iDL6Q8cvcP', 0.481976194490755)	('DZgccieoZx4s7hOE', 0.4812272925591456)	('B4wNWPzUo2nXhitH', 0.4784688177911149)	('52YgBm5KkIqYm1MW', 0.47761148178433777)	('nIOTbQB7ARTbmWS1', 0.47557685059467597)	('fKXtnuopkGw5KpsK', 0.47543197577506446)
DQ2wK0gqtQdoMK9F	('NZZmA8Wiswwiu3tT', 0.47953741969745983)	('gIcXHYZ2imcqY0jc', 0.47117601616454013)	('l1XlZd8wo4IO5fn5', 0.4583655494094298)	('M4NRqxtVGNbNLBab', 0.4464359229461183)	('pSOYlgWNzpZWpN9j', 0.44561496277236184)	('16jxfd07xBklQSCr', 0.4419700440603876)	('rJJlmbVNsXAEH5hE', 0.43431837436119286)	('mTbTSXakQDcIH7MK', 0.42961805973372363)	('uaOlgELHIIHYMsAw', 0.42936865553268116)	('bnSRdkiztuMlQtud', 0.4284971550377569)
DQmtRMYYYjTdXbeq	('MVziJgfwpY0KpTgb', 0.4988474299227906)	('Lpv9FoxdwHrKQGW4', 0.4650208502347519)	('owgNTOp52BmoLWAr', 0.45672134279654025)	('5Sphp86gyPJTkqEP', 0.45493092849419164)	('yFJONyH8gTHh4twI', 0.4334782025112058)	('8ENlnKxaUi8GVC1s', 0.4330665573644637)	('DTSrTe7hw3sq50pz', 0.43289981271374933)	('wphv1U1ekjDB4WBE', 0.42618942766640106)	('VlRdDbkJxYqiJoCZ', 0.42583227026903225)	('CNWm3JolLu6Mv0MM', 0.4242381136006957)
DS9E2pHa4u4kiKmK	('UneJ100Xc5sRBctQ', 0.5861081499842093)	('LablCR5pL7cshkQa', 0.5774862565552604)	('x2zgTDMJsmPSYhUG', 0.5584000054796624)	('60OSb9vno2104Lbw', 0.5361391431916499)	('IbV8LRg2aVUp1Ndu', 0.5277769355778136)	('IWFocO8KX6B7trre', 0.5189670150922727)	('639ytiX7sK6FFmWT', 0.5121974721518585)	('mlRU0g4WnCiiok60', 0.5115522974160044)	('JGxjtyllaWOPM2k7', 0.5090743734439418)	('dq2AgN5P9I7f9X3z', 0.5068881730878817)
DTSrTe7hw3sq50pz	('sY43Vcsj6bSeYs3G', 0.6906568549551282)	('n3J10IFEGSmdS2la', 0.6793259199471057)	('L7gVYvcJZULscf9R', 0.6759830682504228)	('3nPn3n2vAGS8bhzp', 0.6724053315139673)	('53mtA7rHOVa6LByt', 0.6721708699047251)	('RK4xxzzuWIpgn88M', 0.6691093893553285)	('XuyvebCVAj3KNSQp', 0.6681230555493328)	('ooopTtHdA0AqT9jY', 0.6670341524459493)	('4vcAwfcLiRYXmSCk', 0.6627235375377135)	('y7YlVS4ptVmDNpCe', 0.661340497803221)
DUawgAzC5srDY0QU	('WwvmJNsrzdFVjAfL', 0.6157529249538565)	('a0sdwxIrOejCr2LA', 0.5796563917237099)	('0vTCI3MyJ8ySMrWj', 0.5791615444921988)	('FIIoSixBjzGK2upP', 0.5772026320098184)	('vUAjiPJlnzhIU9TI', 0.57342440016325)	('k3FPwF5E4hLTlXRr', 0.5673103657638359)	('OPy8wJgFvgSEHgLz', 0.56393227554402)	('OesT7bMTscz2ZkRw', 0.5635541242408072)	('Vi7gUdTDwLrhFPDJ', 0.5635323932506565)	('2FYQL2dIN8aWb0dC', 0.5627323940020155)
DUeLqGBIxJLrjBSm	('0msRtMDKZpd0neIK', 0.33919454281853484)	('Hh3X5VdG0HyJlfJh', 0.3338184810355886)	('lBYrEJ4DFKDJmNP2', 0.3102882493991979)	('sHnwqL4HR2HB5Iut', 0.3053586853812973)	('QkqL7VypNNDqymuP', 0.30329144236667627)	('lxMVvMEW8La21pWQ', 0.2905180146867618)	('LXs0gOfFuWSvVxZs', 0.28383496920423307)	('0eQ9qGzhU6U8qBAh', 0.28347783865139375)	('XyGYoILN64JOsKYB', 0.2826266714771817)	('aLbPR5hDoabY2fOj', 0.28094731829541336)
DUgxTfu1TneqtqoH	('x2zgTDMJsmPSYhUG', 0.4428147719241351)	('Td4b1dkXaii0ziPp', 0.4426149217519735)	('LablCR5pL7cshkQa', 0.43749273404090805)	('2Qc6071xvfhWH2T2', 0.42959226364652325)	('8xunDLSxrB1u5agF', 0.42660081311818937)	('iCJ48pYSeCRohDrJ', 0.4088662756428756)	('dtbsqQh1eQWAXQva', 0.39953510302677414)	('BzmC0tp0r7vyVCgb', 0.3946705675887965)	('a0qzcAKDGHbkL991', 0.39363660170205583)	('D1p6ITKuwRAs1DDS', 0.3894469958869833)
DYKfD1gxKXIa9wto	('nROgbxPk7lgXPE0X', 0.4891913636960097)	('CH5EAX3a0hhBHjTL', 0.4689579803733397)	('aHlbJEvldwtyzLqz', 0.4651882994821497)	('SYbGUSlh5oeTrjex', 0.4612546052813786)	('LvVNMJELpynmjiZR', 0.458647764442337)	('HPBhegHaYMiTi3oQ', 0.4518341483485678)	('XNHnWBoOO7rVNYjw', 0.45080678217507236)	('C9TfpaaJWG6ZbRmg', 0.4494986504007264)	('wcTTGNAG7Xjy1MqM', 0.4368886751349283)	('REibdfIo5AYBPuiM', 0.4269980324077063)
DZ4J7OARI4hIujrs	('6WROJ2897HMFDUzY', 0.5145475930561227)	('pAzgyML8giA3E70J', 0.47700725833579405)	('wsatM5TIocuWEOjd', 0.46799574729749854)	('I1AW2OYx0QyxSToh', 0.4630126680813722)	('85krMisp9eMLODi2', 0.458429632121282)	('IWFocO8KX6B7trre', 0.45244487023725594)	('nhmILgqxIeNkq01v', 0.4522179451335435)	('dq2AgN5P9I7f9X3z', 0.4505163899879056)	('5tkZ6OT9suMcn1r7', 0.4489194825561895)	('oyTlx1RNADpNzRCI', 0.4427353995396144)
DZgccieoZx4s7hOE	('3zunVGLsZK0jdx8C', 0.7526239024805176)	('n3J10IFEGSmdS2la', 0.7364485036995777)	('y7YlVS4ptVmDNpCe', 0.7337142554606094)	('9rhl2G04SHdMZLq8', 0.728805289874166)	('4vcAwfcLiRYXmSCk', 0.7238107229507035)	('sY43Vcsj6bSeYs3G', 0.7231361995158924)	('p4TP9oBnIoAIiFtw', 0.7217088848624335)	('VTiQufVGka4dXkST', 0.7210611858202807)	('fKXtnuopkGw5KpsK', 0.7203037602460652)	('6wuMDtSbhevNau8a', 0.7182001126266955)
Dc0k4kdIscCtL4AR	('YppWsOzRTs7XtsNI', 0.29089530481260223)	('5rbFm1T97SVnKSWi', 0.2907411606216475)	('JguLUPgU2ccwf1in', 0.2712565166777768)	('e5sIzwVvVIXOlTc0', 0.2712428261844904)	('yxlT14XNR7F6hunt', 0.2708441888804124)	('GLDZIMHKJSEnN9M3', 0.2678624825231509)	('rmM9fIUpj8WW76F8', 0.2671062889677183)	('eRxWfOoiJqeqkWtU', 0.26295515890431975)	('XOT7qMMMrmWTIo3s', 0.26181174882014574)	('dkHLbU1V1C02wwbW', 0.25913483176968727)
Dcp0zcMIAkJU174V	('Q0FuvjirjmMi2Xy4', 0.47181452902877624)	('cviZt5CCr2Nwy0tU', 0.47156055118908724)	('OP7MHZ2uuSgbBIBI', 0.46768157098148794)	('pAzgyML8giA3E70J', 0.45499624688054285)	('oyTlx1RNADpNzRCI', 0.4545540783819621)	('YeFEkU1qnrrZ4kfp', 0.45336690657889367)	('80g2xMkn6RhohY7i', 0.4452222669472336)	('8nyPt8gB1K8g5FNv', 0.4445519344165982)	('SGY1zM5vXy6T4rdB', 0.4436539140612363)	('vnQzBX4FAi2KDXwp', 0.4381576517237608)
Ddg8zi2tOooa4HH1	('9ECfsfc0ChaQQ1bD', 0.4427133971364876)	('HNU7899zG5nzMtpn', 0.4373897723456505)	('N9T8x7U9sm3O7MVS', 0.4318095259907458)	('zu435IwGtNr9JjMF', 0.42819143151654776)	('B28RWUh7FG6GkUJU', 0.42043059870423555)	('FxHZLR3kIy3tIZ04', 0.41401849354688774)	('tecON02DYeSrxsgw', 0.4137682438041364)	('4OjCqlnm8CZZBt4I', 0.40988213816468844)	('tRReq49KdtL2K32x', 0.40573383918317907)	('bTcgazquJmGJzp0D', 0.39995372650253236)
DfWASsoggVsMGKVr	('x1lYeflN0UfkRpWY', 0.36798906386974467)	('ISNlLeHquvqSE6IB', 0.36579027695440147)	('4nrsUbWopJfFRC87', 0.35458054051862115)	('6WlGmqDauWacBf9D', 0.35453237484804156)	('ifZzE5d3PR3NWps8', 0.3486511386538577)	('WzRkDzyZ5sPEMYbg', 0.3466828581476826)	('1BTGGLZkHXG7m2I5', 0.3454649752781804)	('C4p2NVuLZNGwNCn7', 0.34537815482375134)	('AEEFrG8ihSJC3zpL', 0.33844609343155324)	('3kJHvjAkOZkhJriQ', 0.32938426190258746)
DggtWRgu03MbCOii	('dtbsqQh1eQWAXQva', 0.521304925557931)	('JvOSYYoGMARdZYdX', 0.5148172932615398)	('pfwN61QgJHQIbDlG', 0.5069549028738376)	('8xunDLSxrB1u5agF', 0.4909294340518408)	('MDoKZebhoJX54OkZ', 0.4816710719731246)	('4jfA6hYpLJgLanGk', 0.4792710529257238)	('cIkjWegPgHcagCTl', 0.47729653881802475)	('tAHXrXoZTC8qkroj', 0.4722057903524843)	('FP8om69jZy4VA7ei', 0.46157091333331784)	('2Q44O3s5OQrptQ3Z', 0.4556189429542212)
DhBnYEKJJdHMiBVM	('9rhl2G04SHdMZLq8', 0.6222646217982475)	('CeT7g4rNcepZjBVp', 0.5983817069853528)	('sKSHER7MRXchLdmv', 0.5867383939807816)	('1TBoK8eQ9EG9TULK', 0.586480294949098)	('PArJx6kFxdzSRr5y', 0.5708148398609085)	('XJG1Pzzo1IVpWG7k', 0.5705358789352447)	('H7M63BTs2caxHLmu', 0.5686642047213745)	('xnLVhE998Fsd5T9n', 0.5633486717223682)	('zANDquBlUyMx28rd', 0.561338433000159)	('B7KRTGJXV3ILXbro', 0.5603316614253445)
DhFPMdj5RJq0H3BY	('Q60VkxosB7oQ8YNH', 0.6147847699565638)	('h5MXjql7SV7TxNVl', 0.6068575869738996)	('p4TP9oBnIoAIiFtw', 0.5871523305201329)	('EOpAZnYeQJLvT5EU', 0.5847101083434149)	('bg1NLY9b6V2YuAXT', 0.5811729260503009)	('CPu26wWWjwb7Mi4w', 0.5787448052294109)	('nP4fQq4Ktl5UQY6e', 0.5774855783117706)	('5DEK0zLBVcRoDpbz', 0.5746172945650376)	('UzvrpELONhh1Xc59', 0.5744352266038661)	('TtQFvHNCmJe9ldjA', 0.5729732852893971)
DhNEeU8JaJVy4MDa	('cviZt5CCr2Nwy0tU', 0.4651265615816674)	('mlRU0g4WnCiiok60', 0.43672395189358193)	('OP7MHZ2uuSgbBIBI', 0.4306075454998108)	('SGY1zM5vXy6T4rdB', 0.4304724951186611)	('dq2AgN5P9I7f9X3z', 0.4299073208596658)	('06HvNTU9M9lnH71I', 0.4276708617701564)	('5ftT5BqtrCNZLduo', 0.42576461445854075)	('vUAG0LTs2Zl2pLpt', 0.42424422637031206)	('jSmz2UywO1uQWobf', 0.4137699267471941)	('pAzgyML8giA3E70J', 0.41067725889577145)
DjEapYdBMmxcS3LD	('9Z6Y5H0kW7IF1Vek', 0.529388691660453)	('4ENRRF5JtUPXH5eD', 0.5288584206142816)	('nY793S0Nmnw3WVah', 0.5183023547812842)	('WwSQqMIUb6Oc00oH', 0.513157249737495)	('QmMGVdL2DltUTsRL', 0.5030122865387646)	('spSvaSLAy114Y23f', 0.5019214382639144)	('dshp5ViYSOYckUgi', 0.4937564726532499)	('bnSRdkiztuMlQtud', 0.48784682504121285)	('ckpcIS3A3obl8go8', 0.4859589061916942)	('XaxI1bIjlYb8Te7j', 0.48328653806219773)
Dko6TRy3mwwongXJ	('WwvmJNsrzdFVjAfL', 0.507522798577277)	('OPy8wJgFvgSEHgLz', 0.5060902749320632)	('hbE1l46mtXoB2Lac', 0.4885869158585667)	('0vTCI3MyJ8ySMrWj', 0.48101616111297446)	('hwgI8PqqF4QsxQuM', 0.4807209659867344)	('RRZEwA4gez2F70f7', 0.47872888910392425)	('R8Ko2XZ3km0vqLxU', 0.47728135267720173)	('IOotPvHBXmjUyAuj', 0.47181707965233705)	('D46DF60xWITpICPL', 0.4716745765659951)	('ozIIQvblTN6Slpfa', 0.46972422672077374)
DnAEljRAjZLcl164	('Hja23XejDRzCMh8j', 0.33561000547758235)	('aLVTPirVnjKJffV1', 0.32921116599052763)	('g4Jp72CLjpmEDZsA', 0.32839432524275775)	('utfMCwd1SdVbA3oo', 0.32765940612139133)	('TZXImBR3pqsid6UI', 0.3130256688064395)	('hAkFH1cGy1fLhCUr', 0.3048182027907402)	('EOBcqQq4c4URWmPa', 0.30349253859999686)	('c9FF8qLm6oAnd80T', 0.3012534299400264)	('zouQdm6DhqT3aD6x', 0.301192711657031)	('Jhppol79SR16qvAY', 0.2995564854462232)
Dq9mzZzO0Gckyswm	('Xhlj1OVrv5reghaz', 0.5203511105739607)	('mPePqfdfjA1QrJNy', 0.5018244245317062)	('EylLg1MQcHmSa6WQ', 0.4834366012301842)	('ssCSbi7sk1Y2lkmC', 0.45382319009821814)	('b9G2PNb7goUk0T0o', 0.45374832870827037)	('t17uZBq3KsYjOXs8', 0.45096357368694456)	('uBgg2UNiF402DSTt', 0.44149372874409526)	('P7wTsn98b4kSlz2G', 0.4162377582627141)	('fW8ddcjGyQXRLBp0', 0.4116011974778376)	('USBYycgVlPN3y0UK', 0.4083339285593514)
